license,startup,phd_age,researcher_interaction,firm_cash,firm_in-kind,firm_interaction,number_of_firms,research_capacity,university_faculty,university_operations,reputation_ranking,faculty_awards,research_ranking,invention_disclosures,tto_experience,tto_staff,funding,length,distance,commercialization,staff,mid-level,full_professor,distinguished,male,female,micro,small,medium,large,university,creator,cit,mm,eet,photonics,earliest,mid-stage,latest,new_school,rising_star,laggard,old_school,firm_total,proj_funding,monthly,lt15,gte15,inventions_staff,research_faculty,in-kind_ratio
0,0,23,2,29526,76892,2,2,29260000,941,10951,9,5.8,4,63,8,7.9,57349,26,955,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,106418,163767,6298.730769,0,1,7.974683544,31094.58023,1.340773161
0,0,19,0,10046,21584,3,2,302765000,1039,10798,7,1.6,2,48,23,9.4,58540,25,82,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,31630,90170,12881.42857,0,1,5.106382979,291400.385,0.368705159
0,0,10,0,13872,36817,1,3,80498000,1573,10555,11,3,1,110,18,4.4,52305,10,1304,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,50689,102994,3322.387097,1,0,25,51174.82517,0.703890641
0,0,24,2,7565,125686,1,2,141384000,908,11225,14,2.8,8,63,23,8.8,48488,13,1317,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,133251,181739,45434.75,0,1,7.159090909,155709.2511,2.592105263
0,0,,1,43280,9040,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,57794,7,151,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,52320,110114,5005.181818,1,0,6.413043478,145625.1613,0.156417621
0,0,13,2,6313,14316,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,67438,13,182,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,20629,88067,5504.1875,1,0,6.413043478,145625.1613,0.212283876
0,0,9,1,46083,13709,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,45444,16,1954,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,59792,105236,3006.742857,1,0,8.771929825,418835.1449,0.301667987
0,0,16,1,11623,57081,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,35478,38,901,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,68704,104182,2480.52381,0,1,8.771929825,418835.1449,1.608912566
0,0,3,1,13256,43816,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,65360,10,920,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,57072,122432,8745.142857,1,0,5.106382979,291400.385,0.670379437
0,0,15,0,47581,85189,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,60996,22,755,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,132770,193766,10198.21053,0,1,8.771929825,418835.1449,1.396632566
0,0,19,1,72888,0,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,63999,26,65,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,72888,136887,9777.642857,0,1,8.771929825,418835.1449,0
0,0,21,1,10156,63225,2,2,154062000,1598,11470,3,4.2,6,113,22,3.3,50078,36,809,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,73381,123459,24691.8,0,1,34.24242424,96409.26158,1.262530452
0,0,13,0,57563,43127,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,56764,30,69,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,100690,157454,6298.16,1,0,7.974683544,31094.58023,0.759759707
0,0,3,1,65035,14786,0,2,220939000,1178,11504,13,9.9,18,47,10,11.7,66168,15,693,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,79821,145989,11229.92308,1,0,4.017094017,187554.3294,0.223461492
0,0,13,3,8609,45007,3,2,37237000,691,10281,5,5.2,9,27,14,13.4,55180,33,84,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,53616,108796,4029.481481,1,0,2.014925373,53888.56729,0.815639725
0,0,20,1,14907,75357,1,3,423384000,1778,13152,10,6.6,15,63,21,7.6,56204,5,327,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,90264,146468,24411.33333,0,1,8.289473684,238123.7345,1.340776457
0,0,6,1,76881,17162,0,3,154062000,1598,11470,3,4.2,6,113,22,3.3,63999,4,1208,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,94043,158042,11288.71429,1,0,34.24242424,96409.26158,0.26816044
0,0,,1,0,45709,1,1,154062000,1598,11470,3,4.2,6,113,22,3.3,60162,49,662,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,45709,105871,13233.875,1,0,34.24242424,96409.26158,0.7597653
0,0,14,1,11084,18318,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,54649,10,983,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,29402,84051,14008.5,1,0,8.771929825,418835.1449,0.335193691
0,0,14,0,54865,0,2,2,423384000,1778,13152,10,6.6,15,63,21,7.6,63941,16,691,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,54865,118806,6988.588235,1,0,8.289473684,238123.7345,0
0,0,21,1,17027,6707,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,54569,19,1379,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,23734,78303,2700.103448,0,1,8.771929825,418835.1449,0.122908611
0,0,,2,8809,13588,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,43432,4,1345,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,22397,65829,16457.25,1,0,8.771929825,418835.1449,0.31285688
0,0,17,0,65601,0,0,2,302765000,1039,10798,7,1.6,2,48,23,9.4,64690,36,909,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,65601,130291,6857.421053,0,1,5.106382979,291400.385,0
0,0,11,2,7637,22560,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,61186,29,228,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,30197,91383,5375.470588,1,0,7.974683544,31094.58023,0.368711797
0,0,15,1,15693,41585,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,50296,19,728,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,57278,107574,3470.129032,0,1,8.771929825,418835.1449,0.826805313
0,0,41,2,56439,15546,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,55656,11,1113,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,71985,127641,5801.863636,0,1,6.413043478,145625.1613,0.279322984
0,0,24,1,27350,53488,2,1,423384000,1778,13152,10,6.6,15,63,21,7.6,67425,13,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,80838,148263,14826.3,0,1,8.289473684,238123.7345,0.793296255
0,0,3,3,12298,25067,0,3,154062000,1598,11470,3,4.2,6,113,22,3.3,60635,29,253,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,37365,98000,5764.705882,1,0,34.24242424,96409.26158,0.413408098
0,0,16,5,21254,46933,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,27,1458,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,68187,124951,4998.04,0,1,5.106382979,291400.385,0.826809245
0,0,18,1,10463,34585,1,2,58692000,1057,8915,15,8.8,11,10,12,0.2,51590,23,1204,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,45048,96638,3221.266667,0,1,50,55526.9631,0.670381857
0,0,18,0,16729,42285,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,63077,19,1422,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,59014,122091,17441.57143,0,1,6.413043478,145625.1613,0.670371134
0,0,23,1,0,13031,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,58313,9,292,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,13031,71344,10192,0,1,6.413043478,145625.1613,0.223466466
0,0,11,2,64181,47379,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,63290,34,1065,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,111560,174850,10928.125,1,0,6.413043478,145625.1613,0.748601675
0,0,14,1,0,0,2,1,220939000,1178,11504,13,9.9,18,47,10,11.7,57965,19,481,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,57965,57965,1,0,4.017094017,187554.3294,0
0,0,10,2,21254,46298,0,3,154062000,1598,11470,3,4.2,6,113,22,3.3,56764,21,472,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,67552,124316,4972.64,1,0,34.24242424,96409.26158,0.815622578
0,0,10,2,142202,16495,1,2,423384000,1778,13152,10,6.6,15,63,21,7.6,64189,25,504,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,158697,222886,18573.83333,1,0,8.289473684,238123.7345,0.256975494
0,0,19,1,12746,0,0,2,29260000,941,10951,9,5.8,4,63,8,7.9,62843,36,1116,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,12746,75589,3978.368421,0,1,7.974683544,31094.58023,0
0,0,,2,0,42069,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,54569,17,508,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,42069,96638,3332.344828,1,0,5.106382979,291400.385,0.770932214
0,0,2,2,11839,0,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,58373,1,76,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,11839,70212,3510.6,1,0,8.771929825,418835.1449,0
0,0,30,4,56996,77241,2,3,225719000,1550,10654,4,4.3,10,59,16,9.2,56204,49,56,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,134237,190441,31740.16667,0,1,6.413043478,145625.1613,1.374297203
0,0,7,1,20035,17610,3,1,302765000,1039,10798,7,1.6,2,48,23,9.4,58373,8,808,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,37645,96018,4800.9,1,0,5.106382979,291400.385,0.301680572
0,0,,4,66245,0,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,65326,4,388,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,66245,131571,10120.84615,1,0,6.413043478,145625.1613,0
0,0,,0,12744,79101,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,54459,25,865,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,91845,146304,6361.043478,1,0,8.771929825,418835.1449,1.452487192
0,0,6,3,55337,34753,1,1,154062000,1598,11470,3,4.2,6,113,22,3.3,54569,3,1275,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,90090,144659,4988.241379,1,0,34.24242424,96409.26158,0.636863421
0,0,7,1,68550,17371,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,67598,27,198,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,85921,153519,10234.6,1,0,8.771929825,418835.1449,0.256975058
0,0,10,0,12564,136093,1,2,58692000,1057,8915,15,8.8,11,10,12,0.2,50332,9,521,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,148657,198989,6029.969697,1,0,50,55526.9631,2.703906064
0,0,9,0,64181,51622,0,1,225719000,1550,10654,4,4.3,10,59,16,9.2,63290,29,1487,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,115803,179093,11193.3125,1,0,6.413043478,145625.1613,0.815642282
0,0,19,0,0,7321,2,1,423384000,1778,13152,10,6.6,15,63,21,7.6,46802,10,683,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,7321,54123,13530.75,0,1,8.289473684,238123.7345,0.156424939
0,0,13,2,188990,32746,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,48846,12,742,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,221736,270582,7730.914286,1,0,6.413043478,145625.1613,0.670392663
0,0,14,1,22695,70639,1,1,141384000,908,11225,14,2.8,8,63,23,8.8,55949,15,810,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,93334,149283,6490.565217,1,0,7.159090909,155709.2511,1.262560546
0,0,10,1,65452,92307,2,1,52352000,931,8847,12,7.2,16,57,25,5.6,64543,22,403,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,157759,222302,20209.27273,1,0,10.17857143,56232.00859,1.430162837
0,0,,3,0,20734,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,61856,7,759,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,20734,82590,6882.5,1,0,8.771929825,418835.1449,0.335197879
0,0,10,2,34048,9606,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,66133,7,358,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,43654,109787,9148.916667,1,0,5.106382979,291400.385,0.145252748
0,0,,0,8032,62228,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,46802,27,261,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,70260,117062,29265.5,1,0,6.413043478,145625.1613,1.329601299
0,0,25,1,0,12470,1,3,225719000,1550,10654,4,4.3,10,59,16,9.2,65654,33,1297,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,12470,78124,5208.266667,0,1,6.413043478,145625.1613,0.189935114
0,0,25,1,16343,0,2,3,141384000,908,11225,14,2.8,8,63,23,8.8,55133,15,1438,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,16343,71476,3573.8,0,1,7.159090909,155709.2511,0
0,0,9,1,0,39824,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,58432,10,240,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,39824,98256,5779.764706,1,0,6.413043478,145625.1613,0.681544359
0,0,22,0,10683,201712,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,62253,12,2192,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,212395,274648,17165.5,0,1,6.413043478,145625.1613,3.24019726
0,0,,2,154330,98481,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,63411,25,121,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,252811,316222,26351.83333,1,0,5.106382979,291400.385,1.553058618
0,0,,1,0,252722,1,3,154062000,1598,11470,3,4.2,6,113,22,3.3,66920,12,431,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,252722,319642,19977.625,1,0,34.24242424,96409.26158,3.776479378
0,0,17,1,0,12465,3,2,141384000,908,11225,14,2.8,8,63,23,8.8,55781,17,328,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,12465,68246,3412.3,0,1,7.159090909,155709.2511,0.223463186
0,0,17,2,27061,150667,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,55954,30,125,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,177728,233682,9347.28,0,1,8.771929825,418835.1449,2.692693999
0,0,15,1,5906,35426,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,47323,28,365,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,41332,88655,17731,0,1,8.771929825,418835.1449,0.748600047
0,0,11,0,63728,0,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,62843,35,1287,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,63728,126571,6661.631579,1,0,8.771929825,418835.1449,0
0,0,20,0,66280,203745,3,3,225719000,1550,10654,4,4.3,10,59,16,9.2,65360,21,375,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,270025,335385,23956.07143,0,1,6.413043478,145625.1613,3.117273562
0,0,10,1,4648,0,2,2,52352000,931,8847,12,7.2,16,57,25,5.6,49654,15,43,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4648,54302,1597.117647,1,0,10.17857143,56232.00859,0
0,0,23,3,25364,15963,4,3,80498000,1573,10555,11,3,1,110,18,4.4,49265,2,708,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,41327,90592,22648,0,1,25,51174.82517,0.32402314
0,0,,0,32442,90823,3,1,29260000,941,10951,9,5.8,4,63,8,7.9,63014,30,1134,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,123265,186279,23284.875,1,0,7.974683544,31094.58023,1.441314628
0,0,20,3,25049,163942,1,3,29260000,941,10951,9,5.8,4,63,8,7.9,44599,6,77,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,188991,233590,58397.5,0,1,7.974683544,31094.58023,3.675912016
0,0,4,2,30022,85351,3,2,154062000,1598,11470,3,4.2,6,113,22,3.3,58313,3,490,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,115373,173686,24812.28571,1,0,34.24242424,96409.26158,1.463670194
0,0,18,1,17326,15328,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,65326,6,1136,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,32654,97980,7536.923077,0,1,6.413043478,145625.1613,0.234638582
0,0,,2,0,13445,1,1,154062000,1598,11470,3,4.2,6,113,22,3.3,57302,17,1197,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,13445,70747,3723.526316,1,0,34.24242424,96409.26158,0.234634044
0,0,7,0,41056,11506,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,57209,13,1257,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,52562,109771,5227.190476,1,0,8.771929825,418835.1449,0.201122201
0,0,16,1,30211,14424,4,1,141384000,908,11225,14,2.8,8,63,23,8.8,58680,7,127,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,44635,103315,3826.481481,0,1,7.159090909,155709.2511,0.245807771
0,0,14,0,63515,10497,2,1,231197000,552,11621,16,7.9,14,50,16,5.7,62634,28,777,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,74012,136646,11387.16667,1,0,8.771929825,418835.1449,0.167592681
0,0,11,1,13421,16019,8,3,29260000,941,10951,9,5.8,4,63,8,7.9,57349,40,1470,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,29440,86789,3338.038462,1,0,7.974683544,31094.58023,0.279324836
0,0,12,6,10777,257503,1,3,302765000,1039,10798,7,1.6,2,48,23,9.4,62798,8,168,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,268280,331078,25467.53846,1,0,5.106382979,291400.385,4.100496831
0,0,1,1,113679,53315,3,1,231197000,552,11621,16,7.9,14,50,16,5.7,64483,25,658,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,166994,231477,17805.92308,1,0,8.771929825,418835.1449,0.826807065
0,0,,3,33415,42060,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,64904,22,783,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,75475,140379,10798.38462,1,0,6.413043478,145625.1613,0.64803402
0,0,16,1,13388,23011,0,2,302765000,1039,10798,7,1.6,2,48,23,9.4,57209,19,33,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,36399,93608,4457.52381,0,1,5.106382979,291400.385,0.402226922
0,0,,2,18001,76121,2,1,423384000,1778,13152,10,6.6,15,63,21,7.6,54943,34,1242,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,94122,149065,6775.681818,1,0,8.289473684,238123.7345,1.385454016
0,0,,0,62078,41038,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,61216,36,543,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,103116,164332,10270.75,1,0,8.771929825,418835.1449,0.670380293
0,0,16,1,9985,15731,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,63999,11,1017,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,25716,89715,6408.214286,0,1,5.106382979,291400.385,0.245800716
0,0,21,1,10404,19488,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,51300,26,403,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,29892,81192,2619.096774,0,1,7.974683544,31094.58023,0.379883041
0,0,24,1,24105,0,3,1,302765000,1039,10798,7,1.6,2,48,23,9.4,55180,41,642,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,24105,79285,2936.481481,0,1,5.106382979,291400.385,0
0,0,9,1,11770,71368,2,3,154062000,1598,11470,3,4.2,6,113,22,3.3,50296,22,281,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,83138,133434,4304.322581,1,0,34.24242424,96409.26158,1.418959758
0,0,12,1,9741,17124,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,19,478,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,26865,83629,3345.16,1,0,5.106382979,291400.385,0.301670073
0,0,24,2,20416,40490,3,1,225719000,1550,10654,4,4.3,10,59,16,9.2,50332,23,874,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,60906,111238,3370.848485,0,1,6.413043478,145625.1613,0.804458396
0,0,17,1,76288,0,10,2,225719000,1550,10654,4,4.3,10,59,16,9.2,54943,27,727,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,76288,131231,5965.045455,0,1,6.413043478,145625.1613,0
0,0,,0,2109,52869,0,3,141384000,908,11225,14,2.8,8,63,23,8.8,67598,19,1358,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,54978,122576,8171.733333,1,0,7.159090909,155709.2511,0.782108938
0,0,14,1,77353,49086,3,3,220939000,1178,11504,13,9.9,18,47,10,11.7,62761,16,132,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,126439,189200,17200,1,0,4.017094017,187554.3294,0.782109909
0,0,13,3,12416,19835,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,61216,15,42,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,32251,93467,5841.6875,1,0,6.413043478,145625.1613,0.324016597
0,0,7,1,37578,17941,3,1,225719000,1550,10654,4,4.3,10,59,16,9.2,57349,26,98,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,55519,112868,4341.076923,1,0,6.413043478,145625.1613,0.312838934
0,0,14,1,0,40262,4,2,52352000,931,8847,12,7.2,16,57,25,5.6,63219,19,734,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,40262,103481,7960.076923,1,0,10.17857143,56232.00859,0.636865499
0,0,9,2,86762,38590,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,58540,19,616,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,125352,183892,26270.28571,1,0,6.413043478,145625.1613,0.65920738
0,0,25,0,67336,204765,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,66401,23,685,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,272101,338502,21156.375,0,1,6.413043478,145625.1613,3.083763799
0,0,9,2,9842,22427,1,3,302765000,1039,10798,7,1.6,2,48,23,9.4,57349,13,539,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,32269,89618,3446.846154,1,0,5.106382979,291400.385,0.391061745
0,0,28,2,10660,34062,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,52562,1,244,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,44722,97284,3242.8,0,1,8.771929825,418835.1449,0.648034702
0,0,18,1,7852,20245,3,2,80498000,1573,10555,11,3,1,110,18,4.4,50332,22,1134,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,28097,78429,2376.636364,0,1,25,51174.82517,0.402229198
0,0,4,1,0,83493,2,2,154062000,1598,11470,3,4.2,6,113,22,3.3,51536,21,24,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,83493,135029,27005.8,1,0,34.24242424,96409.26158,1.62009081
0,0,20,3,8702,165159,2,2,37237000,691,10281,5,5.2,9,27,14,13.4,55781,16,820,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,173861,229642,11482.1,0,1,2.014925373,53888.56729,2.960846883
0,0,9,2,2388,6556,1,2,141384000,908,11225,14,2.8,8,63,23,8.8,25512,9,871,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,8944,34456,703.1836735,1,0,7.159090909,155709.2511,0.256977109
0,0,,3,29454,177036,3,1,302765000,1039,10798,7,1.6,2,48,23,9.4,67425,25,266,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,206490,273915,27391.5,1,0,5.106382979,291400.385,2.62567297
0,0,24,1,65233,371584,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,64327,31,295,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,436817,501144,31321.5,0,1,8.771929825,418835.1449,5.776485768
